,div_announced_year,div_ex_date,div_dividend(RM),div_stock_code,div_year,div_status,stock_close,dividend_y_%
3974,2022-12-30,2023-01-09,0.0033,03012,2022,Y,0.45,0.733
3975,2022-12-28,2023-01-11,0.02,9792,2022,Y,0.66,3.03
3976,2023-01-05,2023-01-13,0.0005,03023,2022,Y,0.19,0.263
3977,2022-10-26,2023-01-18,0.06,9334,2022,Y,6.8,0.882
3978,2022-12-16,2023-01-19,0.33,3689,2022,Y,23.94,1.378
3979,2022-12-28,2023-01-19,0.05,5027,2023,Y,1.83,2.732
3980,2022-11-29,2023-01-19,0.004,6963,2022,Y,0.895,0.447
3981,2022-12-30,2023-01-20,0.013,5649,2022,Y,0.26,5.0
3982,2023-01-10,2023-01-25,0.053,5121,2022,Y,0.755,7.02
3983,2023-01-06,2023-01-25,0.69,1163,2022,Y,14.02,4.922
3984,2023-01-12,2023-01-30,0.02,7076,2022,Y,1.1,1.818
3985,2022-11-23,2023-02-02,0.0075,0186,2022,Y,,
3986,2023-01-19,2023-02-07,0.0206,5180,2022,Y,,
3987,2023-01-19,2023-02-07,0.0149,5299,2022,Y,,
3988,2023-01-19,2023-02-07,0.04,5049,2022,Y,,
3989,2023-01-19,2023-02-07,0.0246,5227,2022,Y,,
3990,2023-01-19,2023-02-07,0.0432,5110,2022,Y,,
3991,2023-01-19,2023-02-08,0.0024,5106,2022,Y,,
3992,2023-01-20,2023-02-08,0.0746,5246,2022,Y,,
3993,2023-01-19,2023-02-08,0.0342,5123,2022,Y,,
3994,2023-01-26,2023-02-10,0.019,5130,2022,Y,,
3995,2022-12-16,2023-02-13,0.01,5160,2022,Y,,
3996,2023-01-18,2023-02-14,0.03,5131,2022,Y,,
3997,2023-01-18,2023-02-14,0.05,5131,2022,Y,,
3998,2023-01-30,2023-02-14,0.05,5176,2022,Y,,
3999,2022-11-22,2023-02-14,0.013,5080,2022,Y,,
4000,2022-12-09,2023-02-17,0.8,2445,2022,Y,,
4001,2022-12-09,2023-02-17,0.9,1899,2022,Y,,
4002,2022-12-29,2023-02-27,0.015,2771,2022,Y,,
4003,2023-01-30,2023-03-01,0.015,7173,2022,Y,,
4004,2022-12-29,2023-03-09,0.01,5129,2022,Y,,
4005,2022-11-29,2023-03-09,0.01,7162,2022,Y,,
4006,,,0.0,0236,2021,N,,
4007,,,0.0,0236,2020,N,,
4008,,,0.0,0236,2019,N,,
4009,,,0.0,0236,2018,N,,
4010,,,0.0,7498,2022,N,,
4011,,,0.0,7498,2021,N,,
4012,,,0.0,7498,2020,N,,
4013,,,0.0,7498,2019,N,,
4014,,,0.0,7498,2018,N,,
4015,,,0.0,0092,2022,N,,
4016,,,0.0,0092,2021,N,,
4017,,,0.0,0092,2020,N,,
4018,,,0.0,0092,2019,N,,
4019,,,0.0,0092,2018,N,,
4020,,,0.0,3891,2022,N,,
4021,,,0.0,3891,2021,N,,
4022,,,0.0,3891,2020,N,,
4023,,,0.0,3891,2019,N,,
4024,,,0.0,3891,2018,N,,
4025,,,0.0,5000,2022,N,,
4026,,,0.0,5000,2021,N,,
4027,,,0.0,5000,2020,N,,
4028,,,0.0,5000,2019,N,,
4029,,,0.0,5000,2018,N,,
4030,,,0.0,0185,2022,N,,
4031,,,0.0,0185,2021,N,,
4032,,,0.0,0185,2020,N,,
4033,,,0.0,0185,2019,N,,
4034,,,0.0,0185,2018,N,,
4035,,,0.0,7105,2022,N,,
4036,,,0.0,7105,2021,N,,
4037,,,0.0,7105,2020,N,,
4038,,,0.0,7105,2019,N,,
4039,,,0.0,7105,2018,N,,
4040,,,0.0,5187,2022,N,,
4041,,,0.0,5187,2021,N,,
4042,,,0.0,5187,2020,N,,
4043,,,0.0,5187,2019,N,,
4044,,,0.0,5187,2018,N,,
4045,,,0.0,7773,2022,N,,
4046,,,0.0,7773,2021,N,,
4047,,,0.0,7773,2020,N,,
4048,,,0.0,7773,2019,N,,
4049,,,0.0,7773,2018,N,,
4050,,,0.0,0059,2022,N,,
4051,,,0.0,0059,2021,N,,
4052,,,0.0,0059,2020,N,,
4053,,,0.0,0059,2019,N,,
4054,,,0.0,0059,2018,N,,
4055,,,0.0,5037,2022,N,,
4056,,,0.0,5037,2021,N,,
4057,,,0.0,5037,2020,N,,
4058,,,0.0,5037,2019,N,,
4059,,,0.0,5037,2018,N,,
4060,,,0.0,7018,2022,N,,
4061,,,0.0,7018,2021,N,,
4062,,,0.0,7018,2020,N,,
4063,,,0.0,7018,2019,N,,
4064,,,0.0,7018,2018,N,,
4065,,,0.0,7188,2022,N,,
4066,,,0.0,7188,2021,N,,
4067,,,0.0,7188,2020,N,,
4068,,,0.0,7188,2019,N,,
4069,,,0.0,7188,2018,N,,
4070,,,0.0,9938,2022,N,,
4071,,,0.0,9938,2021,N,,
4072,,,0.0,9938,2020,N,,
4073,,,0.0,9938,2019,N,,
4074,,,0.0,9938,2018,N,,
4075,,,0.0,7007,2022,N,,
4076,,,0.0,7007,2021,N,,
4077,,,0.0,7007,2020,N,,
4078,,,0.0,7007,2019,N,,
4079,,,0.0,7007,2018,N,,
4080,,,0.0,5198,2022,N,,
4081,,,0.0,5198,2021,N,,
4082,,,0.0,5198,2020,N,,
4083,,,0.0,5198,2019,N,,
4084,,,0.0,5198,2018,N,,
4085,,,0.0,4995,2022,N,,
4086,,,0.0,4995,2021,N,,
4087,,,0.0,4995,2020,N,,
4088,,,0.0,4995,2019,N,,
4089,,,0.0,4995,2018,N,,
4090,,,0.0,0005,2022,N,,
4091,,,0.0,0005,2021,N,,
4092,,,0.0,0005,2020,N,,
4093,,,0.0,0005,2019,N,,
4094,,,0.0,0005,2018,N,,
4095,,,0.0,0117,2022,N,,
4096,,,0.0,0117,2021,N,,
4097,,,0.0,0117,2020,N,,
4098,,,0.0,0117,2019,N,,
4099,,,0.0,0117,2018,N,,
4100,,,0.0,5163,2022,N,,
4101,,,0.0,5163,2021,N,,
4102,,,0.0,5163,2020,N,,
4103,,,0.0,5163,2019,N,,
4104,,,0.0,5163,2018,N,,
4105,,,0.0,5113,2022,N,,
4106,,,0.0,5113,2021,N,,
4107,,,0.0,5113,2020,N,,
4108,,,0.0,5113,2019,N,,
4109,,,0.0,5113,2018,N,,
4110,,,0.0,0006,2022,N,,
4111,,,0.0,0006,2021,N,,
4112,,,0.0,0006,2020,N,,
4113,,,0.0,0006,2019,N,,
4114,,,0.0,0006,2018,N,,
4115,,,0.0,6254,2022,N,,
4116,,,0.0,6254,2021,N,,
4117,,,0.0,6254,2020,N,,
4118,,,0.0,6254,2019,N,,
4119,,,0.0,6254,2018,N,,
4120,,,0.0,5657,2022,N,,
4121,,,0.0,5657,2021,N,,
4122,,,0.0,5657,2020,N,,
4123,,,0.0,5657,2019,N,,
4124,,,0.0,5657,2018,N,,
4125,,,0.0,0153,2022,N,,
4126,,,0.0,0153,2021,N,,
4127,,,0.0,0153,2020,N,,
4128,,,0.0,0153,2019,N,,
4129,,,0.0,0153,2018,N,,
4130,,,0.0,8141,2022,N,,
4131,,,0.0,8141,2021,N,,
4132,,,0.0,8141,2020,N,,
4133,,,0.0,8141,2019,N,,
4134,,,0.0,8141,2018,N,,
4135,,,0.0,9083,2022,N,,
4136,,,0.0,9083,2021,N,,
4137,,,0.0,9083,2020,N,,
4138,,,0.0,9083,2019,N,,
4139,,,0.0,9083,2018,N,,
4140,,,0.0,7017,2022,N,,
4141,,,0.0,7017,2021,N,,
4142,,,0.0,7017,2020,N,,
4143,,,0.0,7017,2019,N,,
4144,,,0.0,7017,2018,N,,
4145,,,0.0,7077,2022,N,,
4146,,,0.0,7077,2021,N,,
4147,,,0.0,7077,2020,N,,
4148,,,0.0,7077,2019,N,,
4149,,,0.0,7077,2018,N,,
4150,,,0.0,0834EA,2022,N,,
4151,,,0.0,0834EA,2021,N,,
4152,,,0.0,0834EA,2020,N,,
4153,,,0.0,0834EA,2019,N,,
4154,,,0.0,0834EA,2018,N,,
4155,,,0.0,8672,2022,N,,
4156,,,0.0,8672,2021,N,,
4157,,,0.0,8672,2020,N,,
4158,,,0.0,8672,2019,N,,
4159,,,0.0,8672,2018,N,,
4160,,,0.0,5062,2022,N,,
4161,,,0.0,5062,2021,N,,
4162,,,0.0,5062,2020,N,,
4163,,,0.0,5062,2019,N,,
4164,,,0.0,5062,2018,N,,
4165,,,0.0,1147,2022,N,,
4166,,,0.0,1147,2021,N,,
4167,,,0.0,1147,2020,N,,
4168,,,0.0,1147,2019,N,,
4169,,,0.0,1147,2018,N,,
4170,,,0.0,9377,2022,N,,
4171,,,0.0,9377,2021,N,,
4172,,,0.0,9377,2020,N,,
4173,,,0.0,9377,2019,N,,
4174,,,0.0,9377,2018,N,,
4175,,,0.0,03046,2022,N,,
4176,,,0.0,03046,2021,N,,
4177,,,0.0,03046,2020,N,,
4178,,,0.0,03046,2019,N,,
4179,,,0.0,03046,2018,N,,
4180,,,0.0,03001,2022,N,,
4181,,,0.0,03001,2021,N,,
4182,,,0.0,03001,2020,N,,
4183,,,0.0,03001,2019,N,,
4184,,,0.0,03001,2018,N,,
4185,,,0.0,7181,2022,N,,
4186,,,0.0,7181,2021,N,,
4187,,,0.0,7181,2020,N,,
4188,,,0.0,7181,2019,N,,
4189,,,0.0,7181,2018,N,,
4190,,,0.0,0094,2021,N,,
4191,,,0.0,8885,2022,N,,
4192,,,0.0,8885,2021,N,,
4193,,,0.0,8885,2020,N,,
4194,,,0.0,8885,2019,N,,
4195,,,0.0,8885,2018,N,,
4196,,,0.0,03037,2022,N,,
4197,,,0.0,03037,2021,N,,
4198,,,0.0,03037,2020,N,,
4199,,,0.0,03037,2019,N,,
4200,,,0.0,03037,2018,N,,
4201,,,0.0,0055,2022,N,,
4202,,,0.0,0055,2021,N,,
4203,,,0.0,0055,2020,N,,
4204,,,0.0,0055,2019,N,,
4205,,,0.0,0055,2018,N,,
4206,,,0.0,7073,2022,N,,
4207,,,0.0,7073,2021,N,,
4208,,,0.0,7073,2020,N,,
4209,,,0.0,7073,2019,N,,
4210,,,0.0,7073,2018,N,,
4211,,,0.0,7765,2022,N,,
4212,,,0.0,7765,2021,N,,
4213,,,0.0,7765,2020,N,,
4214,,,0.0,7765,2019,N,,
4215,,,0.0,7765,2018,N,,
4216,,,0.0,0823EA,2022,N,,
4217,,,0.0,0823EA,2021,N,,
4218,,,0.0,0823EA,2020,N,,
4219,,,0.0,0823EA,2019,N,,
4220,,,0.0,0823EA,2018,N,,
4221,,,0.0,9695,2022,N,,
4222,,,0.0,9695,2021,N,,
4223,,,0.0,9695,2020,N,,
4224,,,0.0,9695,2019,N,,
4225,,,0.0,9695,2018,N,,
4226,,,0.0,8532,2022,N,,
4227,,,0.0,0079,2018,N,,
4228,,,0.0,0079,2019,N,,
4229,,,0.0,0079,2020,N,,
4230,,,0.0,0079,2021,N,,
4231,,,0.0,0079,2022,N,,
4232,,,0.0,4758,2018,N,,
4233,,,0.0,4758,2019,N,,
4234,,,0.0,4758,2020,N,,
4235,,,0.0,4758,2021,N,,
4236,,,0.0,4758,2022,N,,
4237,,,0.0,5165,2018,N,,
4238,,,0.0,5165,2019,N,,
4239,,,0.0,5165,2020,N,,
4240,,,0.0,5165,2021,N,,
4241,,,0.0,5165,2022,N,,
4242,,,0.0,7114,2018,N,,
4243,,,0.0,7114,2019,N,,
4244,,,0.0,7114,2020,N,,
4245,,,0.0,7114,2021,N,,
4246,,,0.0,7114,2022,N,,
4247,,,0.0,9601,2018,N,,
4248,,,0.0,9601,2019,N,,
4249,,,0.0,9601,2020,N,,
4250,,,0.0,9601,2021,N,,
4251,,,0.0,9601,2022,N,,
4252,,,0.0,0041,2018,N,,
4253,,,0.0,0041,2019,N,,
4254,,,0.0,0041,2020,N,,
4255,,,0.0,0041,2021,N,,
4256,,,0.0,0041,2022,N,,
4257,,,0.0,03022,2018,N,,
4258,,,0.0,03022,2019,N,,
4259,,,0.0,03022,2020,N,,
4260,,,0.0,03022,2021,N,,
4261,,,0.0,03022,2022,N,,
4262,,,0.0,5182,2018,N,,
4263,,,0.0,5182,2019,N,,
4264,,,0.0,5182,2020,N,,
4265,,,0.0,5182,2021,N,,
4266,,,0.0,5182,2022,N,,
4267,,,0.0,0034,2018,N,,
4268,,,0.0,0034,2019,N,,
4269,,,0.0,0034,2020,N,,
4270,,,0.0,0034,2021,N,,
4271,,,0.0,0034,2022,N,,
4272,,,0.0,0245,2018,N,,
4273,,,0.0,0245,2019,N,,
4274,,,0.0,0245,2020,N,,
4275,,,0.0,0245,2021,N,,
4276,,,0.0,0245,2022,N,,
4277,,,0.0,03045,2018,N,,
4278,,,0.0,03045,2019,N,,
4279,,,0.0,03045,2020,N,,
4280,,,0.0,03045,2021,N,,
4281,,,0.0,03045,2022,N,,
4282,,,0.0,5047,2018,N,,
4283,,,0.0,5047,2019,N,,
4284,,,0.0,5047,2020,N,,
4285,,,0.0,5047,2021,N,,
4286,,,0.0,5047,2022,N,,
4287,,,0.0,0217,2018,N,,
4288,,,0.0,0217,2019,N,,
4289,,,0.0,0217,2020,N,,
4290,,,0.0,0217,2021,N,,
4291,,,0.0,0217,2022,N,,
4292,,,0.0,0241,2018,N,,
4293,,,0.0,0241,2019,N,,
4294,,,0.0,0241,2020,N,,
4295,,,0.0,0241,2021,N,,
4296,,,0.0,0241,2022,N,,
4297,,,0.0,0148,2018,N,,
4298,,,0.0,0148,2019,N,,
4299,,,0.0,0148,2020,N,,
4300,,,0.0,0148,2021,N,,
4301,,,0.0,0148,2022,N,,
4302,,,0.0,0118,2018,N,,
4303,,,0.0,0118,2019,N,,
4304,,,0.0,0118,2020,N,,
4305,,,0.0,0118,2021,N,,
4306,,,0.0,0118,2022,N,,
4307,,,0.0,7250,2018,N,,
4308,,,0.0,7250,2019,N,,
4309,,,0.0,7250,2020,N,,
4310,,,0.0,7250,2021,N,,
4311,,,0.0,7250,2022,N,,
4312,,,0.0,7070,2018,N,,
4313,,,0.0,7070,2019,N,,
4314,,,0.0,7070,2020,N,,
4315,,,0.0,7070,2021,N,,
4316,,,0.0,7070,2022,N,,
4317,,,0.0,5048,2018,N,,
4318,,,0.0,5048,2019,N,,
4319,,,0.0,5048,2020,N,,
4320,,,0.0,5048,2021,N,,
4321,,,0.0,5048,2022,N,,
4322,,,0.0,8532,2021,N,,
4323,,,0.0,8532,2020,N,,
4324,,,0.0,8532,2019,N,,
4325,,,0.0,8532,2018,N,,
4326,,,0.0,7080,2022,N,,
4327,,,0.0,7080,2021,N,,
4328,,,0.0,7080,2020,N,,
4329,,,0.0,7080,2019,N,,
4330,,,0.0,7080,2018,N,,
4331,,,0.0,0233,2022,N,,
4332,,,0.0,0233,2021,N,,
4333,,,0.0,0233,2020,N,,
4334,,,0.0,0233,2019,N,,
4335,,,0.0,0233,2018,N,,
4336,,,0.0,0096,2022,N,,
4337,,,0.0,0096,2021,N,,
4338,,,0.0,0096,2020,N,,
4339,,,0.0,0096,2019,N,,
4340,,,0.0,0096,2018,N,,
4341,,,0.0,0070,2022,N,,
4342,,,0.0,0070,2021,N,,
4343,,,0.0,0070,2020,N,,
4344,,,0.0,7054,2020,N,,
4345,,,0.0,0070,2019,N,,
4346,,,0.0,0070,2018,N,,
4347,,,0.0,7054,2021,N,,
4348,,,0.0,1694,2022,N,,
4349,,,0.0,1694,2021,N,,
4350,,,0.0,1694,2020,N,,
4351,,,0.0,1694,2019,N,,
4352,,,0.0,1694,2018,N,,
4353,,,0.0,7054,2022,N,,
4354,,,0.0,8362,2022,N,,
4355,,,0.0,8362,2021,N,,
4356,,,0.0,8362,2020,N,,
4357,,,0.0,8362,2019,N,,
4358,,,0.0,8362,2018,N,,
4359,,,0.0,4847,2022,N,,
4360,,,0.0,4847,2021,N,,
4361,,,0.0,4847,2020,N,,
4362,,,0.0,4847,2019,N,,
4363,,,0.0,4847,2018,N,,
4364,,,0.0,1589,2022,N,,
4365,,,0.0,1589,2021,N,,
4366,,,0.0,1589,2020,N,,
4367,,,0.0,1589,2019,N,,
4368,,,0.0,1589,2018,N,,
4369,,,0.0,0161,2022,N,,
4370,,,0.0,0161,2021,N,,
4371,,,0.0,0161,2020,N,,
4372,,,0.0,0161,2019,N,,
4373,,,0.0,0161,2018,N,,
4374,,,0.0,5205,2022,N,,
4375,,,0.0,5205,2021,N,,
4376,,,0.0,5205,2020,N,,
4377,,,0.0,5205,2019,N,,
4378,,,0.0,5205,2018,N,,
4379,,,0.0,5738,2022,N,,
4380,,,0.0,5738,2021,N,,
4381,,,0.0,5738,2020,N,,
4382,,,0.0,5738,2019,N,,
4383,,,0.0,5738,2018,N,,
4384,,,0.0,5071,2022,N,,
4385,,,0.0,5071,2021,N,,
4386,,,0.0,5071,2020,N,,
4387,,,0.0,5071,2019,N,,
4388,,,0.0,5071,2018,N,,
4389,,,0.0,0173,2022,N,,
4390,,,0.0,0173,2021,N,,
4391,,,0.0,0173,2020,N,,
4392,,,0.0,0173,2019,N,,
4393,,,0.0,0173,2018,N,,
4394,,,0.0,7221,2022,N,,
4395,,,0.0,7221,2021,N,,
4396,,,0.0,7221,2020,N,,
4397,,,0.0,7221,2019,N,,
4398,,,0.0,7221,2018,N,,
4399,,,0.0,5932,2022,N,,
4400,,,0.0,5932,2021,N,,
4401,,,0.0,5932,2020,N,,
4402,,,0.0,5932,2019,N,,
4403,,,0.0,5932,2018,N,,
4404,,,0.0,4219,2022,N,,
4405,,,0.0,4219,2021,N,,
4406,,,0.0,4219,2020,N,,
4407,,,0.0,4219,2019,N,,
4408,,,0.0,4219,2018,N,,
4409,,,0.0,3239,2022,N,,
4410,,,0.0,3239,2021,N,,
4411,,,0.0,3239,2020,N,,
4412,,,0.0,3239,2019,N,,
4413,,,0.0,3239,2018,N,,
4414,,,0.0,7120,2022,N,,
4415,,,0.0,7120,2021,N,,
4416,,,0.0,7120,2020,N,,
4417,,,0.0,7120,2019,N,,
4418,,,0.0,7120,2018,N,,
4419,,,0.0,0072,2022,N,,
4420,,,0.0,0072,2021,N,,
4421,,,0.0,0072,2020,N,,
4422,,,0.0,0072,2019,N,,
4423,,,0.0,0072,2018,N,,
4424,,,0.0,7028,2022,N,,
4425,,,0.0,7028,2021,N,,
4426,,,0.0,7028,2020,N,,
4427,,,0.0,7028,2019,N,,
4428,,,0.0,7028,2018,N,,
4429,,,0.0,0250,2022,N,,
4430,,,0.0,0250,2021,N,,
4431,,,0.0,0250,2020,N,,
4432,,,0.0,0250,2019,N,,
4433,,,0.0,0250,2018,N,,
4434,,,0.0,0066,2022,N,,
4435,,,0.0,0066,2021,N,,
4436,,,0.0,0066,2020,N,,
4437,,,0.0,0066,2019,N,,
4438,,,0.0,0066,2018,N,,
4439,,,0.0,0060,2022,N,,
4440,,,0.0,0060,2021,N,,
4441,,,0.0,0060,2020,N,,
4442,,,0.0,0060,2019,N,,
4443,,,0.0,0060,2018,N,,
4444,,,0.0,5148,2022,N,,
4445,,,0.0,5148,2021,N,,
4446,,,0.0,5148,2020,N,,
4447,,,0.0,5148,2019,N,,
4448,,,0.0,5148,2018,N,,
4449,,,0.0,7079,2022,N,,
4450,,,0.0,7079,2021,N,,
4451,,,0.0,7079,2020,N,,
4452,,,0.0,7079,2019,N,,
4453,,,0.0,7079,2018,N,,
4454,,,0.0,5172,2022,N,,
4455,,,0.0,5172,2021,N,,
4456,,,0.0,5172,2020,N,,
4457,,,0.0,5172,2019,N,,
4458,,,0.0,5172,2018,N,,
4459,,,0.0,0129,2022,N,,
4460,,,0.0,0129,2021,N,,
4461,,,0.0,0129,2020,N,,
4462,,,0.0,0129,2019,N,,
4463,,,0.0,0129,2018,N,,
4464,,,0.0,9431,2022,N,,
4465,,,0.0,9431,2021,N,,
4466,,,0.0,9431,2020,N,,
4467,,,0.0,9431,2019,N,,
4468,,,0.0,9431,2018,N,,
4469,,,0.0,0085,2022,N,,
4470,,,0.0,0085,2021,N,,
4471,,,0.0,0085,2020,N,,
4472,,,0.0,0085,2019,N,,
4473,,,0.0,0085,2018,N,,
4474,,,0.0,5078,2022,N,,
4475,,,0.0,5078,2021,N,,
4476,,,0.0,5078,2020,N,,
4477,,,0.0,5078,2019,N,,
4478,,,0.0,5078,2018,N,,
4479,,,0.0,0156,2022,N,,
4480,,,0.0,0156,2021,N,,
4481,,,0.0,0156,2020,N,,
4482,,,0.0,0156,2019,N,,
4483,,,0.0,0156,2018,N,,
4484,,,0.0,3794,2022,N,,
4485,,,0.0,3794,2021,N,,
4486,,,0.0,3794,2020,N,,
4487,,,0.0,3794,2019,N,,
4488,,,0.0,3794,2018,N,,
4489,,,0.0,7617,2022,N,,
4490,,,0.0,7617,2021,N,,
4491,,,0.0,7617,2020,N,,
4492,,,0.0,7617,2019,N,,
4493,,,0.0,7617,2018,N,,
4494,,,0.0,5068,2022,N,,
4495,,,0.0,5068,2021,N,,
4496,,,0.0,5068,2020,N,,
4497,,,0.0,5068,2019,N,,
4498,,,0.0,5068,2018,N,,
4499,,,0.0,5035,2022,N,,
4500,,,0.0,5035,2021,N,,
4501,,,0.0,5035,2020,N,,
4502,,,0.0,5035,2019,N,,
4503,,,0.0,5035,2018,N,,
4504,,,0.0,7096,2022,N,,
4505,,,0.0,7096,2021,N,,
4506,,,0.0,7096,2020,N,,
4507,,,0.0,7096,2019,N,,
4508,,,0.0,0094,2022,N,,
4509,,,0.0,7096,2018,N,,
4510,,,0.0,0174,2022,N,,
4511,,,0.0,0174,2021,N,,
4512,,,0.0,0174,2020,N,,
4513,,,0.0,0174,2019,N,,
4514,,,0.0,0174,2018,N,,
4515,,,0.0,03038,2022,N,,
4516,,,0.0,03038,2021,N,,
4517,,,0.0,03038,2020,N,,
4518,,,0.0,03038,2019,N,,
4519,,,0.0,03038,2018,N,,
4520,,,0.0,0188,2022,N,,
4521,,,0.0,0188,2021,N,,
4522,,,0.0,0188,2020,N,,
4523,,,0.0,0188,2019,N,,
4524,,,0.0,0188,2018,N,,
4525,,,0.0,0045,2022,N,,
4526,,,0.0,0045,2021,N,,
4527,,,0.0,0045,2020,N,,
4528,,,0.0,0045,2019,N,,
4529,,,0.0,0045,2018,N,,
4530,,,0.0,8907,2022,N,,
4531,,,0.0,8907,2021,N,,
4532,,,0.0,8907,2020,N,,
4533,,,0.0,8907,2019,N,,
4534,,,0.0,8907,2018,N,,
4535,,,0.0,5259,2022,N,,
4536,,,0.0,5259,2021,N,,
4537,,,0.0,5259,2020,N,,
4538,,,0.0,5259,2019,N,,
4539,,,0.0,5259,2018,N,,
4540,,,0.0,5265,2022,N,,
4541,,,0.0,5265,2021,N,,
4542,,,0.0,5265,2020,N,,
4543,,,0.0,5265,2019,N,,
4544,,,0.0,5265,2018,N,,
4545,,,0.0,0051,2022,N,,
4546,,,0.0,0051,2021,N,,
4547,,,0.0,0051,2020,N,,
4548,,,0.0,0051,2019,N,,
4549,,,0.0,0051,2018,N,,
4550,,,0.0,0226,2022,N,,
4551,,,0.0,0226,2021,N,,
4552,,,0.0,0226,2020,N,,
4553,,,0.0,0226,2019,N,,
4554,,,0.0,0226,2018,N,,
4555,,,0.0,0048,2022,N,,
4556,,,0.0,0048,2021,N,,
4557,,,0.0,0048,2020,N,,
4558,,,0.0,7054,2018,N,,
4559,,,0.0,0048,2019,N,,
4560,,,0.0,0048,2018,N,,
4561,,,0.0,7145,2022,N,,
4562,,,0.0,7145,2021,N,,
4563,,,0.0,7145,2020,N,,
4564,,,0.0,7145,2019,N,,
4565,,,0.0,7145,2018,N,,
4566,,,0.0,7054,2019,N,,
4567,,,0.0,7086,2018,N,,
4568,,,0.0,7086,2019,N,,
4569,,,0.0,7086,2020,N,,
4570,,,0.0,7086,2021,N,,
4571,,,0.0,7086,2022,N,,
4572,,,0.0,7609,2018,N,,
4573,,,0.0,7609,2019,N,,
4574,,,0.0,7609,2020,N,,
4575,,,0.0,7609,2021,N,,
4576,,,0.0,7609,2022,N,,
4577,,,0.0,7212,2018,N,,
4578,,,0.0,7212,2019,N,,
4579,,,0.0,7212,2020,N,,
4580,,,0.0,7212,2021,N,,
4581,,,0.0,7212,2022,N,,
4582,,,0.0,5028,2018,N,,
4583,,,0.0,5028,2019,N,,
4584,,,0.0,5028,2020,N,,
4585,,,0.0,5028,2021,N,,
4586,,,0.0,5028,2022,N,,
4587,,,0.0,9393,2018,N,,
4588,,,0.0,9393,2019,N,,
4589,,,0.0,9393,2020,N,,
4590,,,0.0,9393,2021,N,,
4591,,,0.0,9393,2022,N,,
4592,,,0.0,7183,2018,N,,
4593,,,0.0,7183,2019,N,,
4594,,,0.0,7183,2020,N,,
4595,,,0.0,7183,2021,N,,
4596,,,0.0,7183,2022,N,,
4597,,,0.0,4723,2018,N,,
4598,,,0.0,4723,2019,N,,
4599,,,0.0,4723,2020,N,,
4600,,,0.0,4723,2021,N,,
4601,,,0.0,4723,2022,N,,
4602,,,0.0,0036,2018,N,,
4603,,,0.0,0036,2019,N,,
4604,,,0.0,0036,2020,N,,
4605,,,0.0,0036,2021,N,,
4606,,,0.0,0036,2022,N,,
4607,,,0.0,0180,2018,N,,
4608,,,0.0,0180,2019,N,,
4609,,,0.0,0180,2020,N,,
4610,,,0.0,0180,2021,N,,
4611,,,0.0,0180,2022,N,,
4612,,,0.0,0249,2018,N,,
4613,,,0.0,0249,2019,N,,
4614,,,0.0,0249,2020,N,,
4615,,,0.0,0249,2021,N,,
4616,,,0.0,0249,2022,N,,
4617,,,0.0,5166,2018,N,,
4618,,,0.0,5166,2019,N,,
4619,,,0.0,5166,2020,N,,
4620,,,0.0,5166,2021,N,,
4621,,,0.0,5166,2022,N,,
4622,,,0.0,5085,2018,N,,
4623,,,0.0,5085,2019,N,,
4624,,,0.0,5085,2020,N,,
4625,,,0.0,5085,2021,N,,
4626,,,0.0,5085,2022,N,,
4627,,,0.0,3905,2018,N,,
4628,,,0.0,3905,2019,N,,
4629,,,0.0,3905,2020,N,,
4630,,,0.0,3905,2021,N,,
4631,,,0.0,3905,2022,N,,
4632,,,0.0,0827EA,2018,N,,
4633,,,0.0,0827EA,2019,N,,
4634,,,0.0,0827EA,2020,N,,
4635,,,0.0,0827EA,2021,N,,
4636,,,0.0,0827EA,2022,N,,
4637,,,0.0,5260,2018,N,,
4638,,,0.0,5260,2019,N,,
4639,,,0.0,5260,2020,N,,
4640,,,0.0,5260,2021,N,,
4641,,,0.0,5260,2022,N,,
4642,,,0.0,4464,2018,N,,
4643,,,0.0,4464,2019,N,,
4644,,,0.0,4464,2020,N,,
4645,,,0.0,4464,2021,N,,
4646,,,0.0,4464,2022,N,,
4647,,,0.0,9776,2018,N,,
4648,,,0.0,9776,2019,N,,
4649,,,0.0,9776,2020,N,,
4650,,,0.0,9776,2021,N,,
4651,,,0.0,9776,2022,N,,
4652,,,0.0,7132,2018,N,,
4653,,,0.0,7132,2019,N,,
4654,,,0.0,7132,2020,N,,
4655,,,0.0,7132,2021,N,,
4656,,,0.0,7132,2022,N,,
4657,,,0.0,4375,2018,N,,
4658,,,0.0,4375,2019,N,,
4659,,,0.0,4375,2020,N,,
4660,,,0.0,4375,2021,N,,
4661,,,0.0,4375,2022,N,,
4662,,,0.0,9717,2018,N,,
4663,,,0.0,9717,2019,N,,
4664,,,0.0,9717,2020,N,,
4665,,,0.0,9717,2021,N,,
4666,,,0.0,9717,2022,N,,
4667,,,0.0,7211,2018,N,,
4668,,,0.0,7211,2019,N,,
4669,,,0.0,7211,2020,N,,
4670,,,0.0,7211,2021,N,,
4671,,,0.0,7211,2022,N,,
4672,,,0.0,2429,2018,N,,
4673,,,0.0,2429,2019,N,,
4674,,,0.0,2429,2020,N,,
4675,,,0.0,2429,2021,N,,
4676,,,0.0,2429,2022,N,,
4677,,,0.0,0832EA,2018,N,,
4678,,,0.0,0832EA,2019,N,,
4679,,,0.0,0832EA,2020,N,,
